"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"Reln.Itga8"	"Reln"	"Itga8"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Notch1"	"Reln"	"Notch1"	0	0	0	0	0	0	0	0	0	0	0	240	107	292
"Reln.Itgb6"	"Reln"	"Itgb6"	0	0	0	0	0	0	0	0	0	800	426	86	0	885
"Reln.Itgav"	"Reln"	"Itgav"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Itga6"	"Reln"	"Itga6"	0	0	0	0	0	0	0	0	0	800	0	52	0	802
"Reln.Lrp4"	"Reln"	"Lrp4"	0	0	0	0	0	0	0	0	0	0	0	204	0	204
"Reln.Tyro3"	"Reln"	"Tyro3"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Reln.Ntrk1"	"Reln"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	140	64	160
"Reln.Itga10"	"Reln"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Epha7"	"Reln"	"Epha7"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"Reln.Abca1"	"Reln"	"Abca1"	0	0	0	0	0	0	0	0	0	0	0	47	700	702
"Reln.Lrp6"	"Reln"	"Lrp6"	0	0	0	0	0	0	0	0	0	0	0	152	68	175
"Reln.Ldlr"	"Reln"	"Ldlr"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"Reln.Itga11"	"Reln"	"Itga11"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Rpsa"	"Reln"	"Rpsa"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"Reln.Cdh6"	"Reln"	"Cdh6"	0	0	0	0	0	0	0	0	65	0	0	211	0	230
"Reln.Grm1"	"Reln"	"Grm1"	0	0	0	0	0	0	0	0	0	0	0	396	0	396
"Reln.Ntrk3"	"Reln"	"Ntrk3"	0	0	0	0	0	0	0	0	0	0	0	159	67	181
"Reln.Itga9"	"Reln"	"Itga9"	0	0	0	0	0	0	0	0	0	800	0	76	84	815
"Reln.Htr2a"	"Reln"	"Htr2a"	0	0	0	0	0	0	0	0	0	0	0	91	107	153
"Reln.Itga2"	"Reln"	"Itga2"	0	0	0	0	0	0	0	0	0	800	0	45	0	800
"Reln.Sorl1"	"Reln"	"Sorl1"	0	0	0	0	0	0	0	0	0	0	0	270	67	289
"Reln.Epha5"	"Reln"	"Epha5"	0	0	0	0	0	0	0	0	0	0	0	159	0	158
"Reln.Itgb5"	"Reln"	"Itgb5"	0	0	0	0	0	0	0	0	0	800	436	0	65	885
"Reln.Aplp2"	"Reln"	"Aplp2"	0	0	0	0	0	0	0	0	0	0	0	143	100	195
"Reln.Epha1"	"Reln"	"Epha1"	0	0	0	0	0	0	0	0	0	0	0	259	0	258
"Reln.Drd2"	"Reln"	"Drd2"	0	0	0	0	0	0	0	0	0	0	0	149	100	201
"Reln.Itga1"	"Reln"	"Itga1"	0	0	0	0	0	0	0	0	0	800	0	0	84	808
"Reln.Ntrk2"	"Reln"	"Ntrk2"	0	0	0	0	0	0	0	0	0	0	0	338	68	356
"Reln.Lrp2"	"Reln"	"Lrp2"	0	0	0	0	0	0	0	0	0	0	0	284	68	304
"Reln.Slc17a7"	"Reln"	"Slc17a7"	0	0	0	0	0	0	0	0	0	0	0	216	83	250
"Reln.Itgb1"	"Reln"	"Itgb1"	0	0	0	0	0	0	0	0	0	800	559	104	106	919
"Reln.Ptprz1"	"Reln"	"Ptprz1"	0	0	0	0	0	0	0	0	0	0	0	190	0	190
"Reln.Itga7"	"Reln"	"Itga7"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Itga2b"	"Reln"	"Itga2b"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Reln.Itga4"	"Reln"	"Itga4"	0	0	0	0	0	0	0	0	0	800	0	57	68	808
"Reln.Unc5c"	"Reln"	"Unc5c"	0	0	0	0	0	0	0	0	0	0	0	173	0	173
"Reln.Lrp8"	"Reln"	"Lrp8"	0	0	0	0	0	0	0	565	299	0	515	887	363	987
"Reln.Cntnap2"	"Reln"	"Cntnap2"	0	0	0	0	0	0	0	0	0	0	0	124	119	195
"Reln.Robo3"	"Reln"	"Robo3"	0	0	0	0	0	0	0	0	0	0	0	178	107	234
"Reln.Robo2"	"Reln"	"Robo2"	0	0	0	0	0	0	0	0	0	0	0	136	83	173
"Reln.Erbb4"	"Reln"	"Erbb4"	0	0	0	0	0	0	0	0	0	0	0	192	75	220
"Wnt3.Gpc2"	"Wnt3"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Ins2.Gpc2"	"Ins2"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	0	0	525	525
"Ncan.Gpc2"	"Ncan"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	107	906
"Bmp8b.Gpc2"	"Bmp8b"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Tgfb1.Gpc2"	"Tgfb1"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	49	177	236
"Shh.Gpc2"	"Shh"	"Gpc2"	0	0	0	0	0	0	0	0	166	0	310	0	673	795
"Apoe.Gpc2"	"Apoe"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Tgfb3.Gpc2"	"Tgfb3"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"App.Gpc2"	"App"	"Gpc2"	0	0	0	0	0	0	0	0	98	0	421	0	0	455
"Bmp7.Gpc2"	"Bmp7"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Wnt3a.Gpc2"	"Wnt3a"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Wnt2.Gpc2"	"Wnt2"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Bmp5.Gpc2"	"Bmp5"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Lpl.Gpc2"	"Lpl"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	65	902
"Gdf9.Gpc2"	"Gdf9"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Wnt1.Gpc2"	"Wnt1"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	42	600	680
"Dhh.Gpc2"	"Dhh"	"Gpc2"	0	0	0	0	0	0	0	0	166	0	310	0	673	795
"Bmp15.Gpc2"	"Bmp15"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Dkk1.Gpc2"	"Dkk1"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	0	0	175	175
"Slit1.Gpc2"	"Slit1"	"Gpc2"	0	0	0	0	0	0	0	0	157	0	391	0	153	527
"Gdf11.Gpc2"	"Gdf11"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Inhbc.Gpc2"	"Inhbc"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Mstn.Gpc2"	"Mstn"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Mdk.Gpc2"	"Mdk"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	559	0	74	574
"Bmp2.Gpc2"	"Bmp2"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	669	690
"Bmp3.Gpc2"	"Bmp3"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Wnt16.Gpc2"	"Wnt16"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Bmp10.Gpc2"	"Bmp10"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Wnt7a.Gpc2"	"Wnt7a"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Fgf13.Gpc2"	"Fgf13"	"Gpc2"	0	0	0	0	0	0	0	0	64	0	0	0	625	634
"Bgn.Gpc2"	"Bgn"	"Gpc2"	0	0	0	0	0	0	0	0	68	900	0	0	107	909
"Sfrp1.Gpc2"	"Sfrp1"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	154	208
"Apoc3.Gpc2"	"Apoc3"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Tdgf1.Gpc2"	"Tdgf1"	"Gpc2"	0	0	0	0	0	0	0	0	110	0	452	0	531	751
"Apob.Gpc2"	"Apob"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Wnt4.Gpc2"	"Wnt4"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Fgf2.Gpc2"	"Fgf2"	"Gpc2"	0	0	0	0	0	0	0	0	110	0	452	54	373	672
"Gdf7.Gpc2"	"Gdf7"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Nodal.Gpc2"	"Nodal"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Inha.Gpc2"	"Inha"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Amh.Gpc2"	"Amh"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Tgfb2.Gpc2"	"Tgfb2"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Inhbb.Gpc2"	"Inhbb"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Inhba.Gpc2"	"Inhba"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Gdf5.Gpc2"	"Gdf5"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Inhbe.Gpc2"	"Inhbe"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Igf1.Gpc2"	"Igf1"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	0	0	525	525
"Gdf6.Gpc2"	"Gdf6"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Gpc3.Gpc2"	"Gpc3"	"Gpc2"	0	0	0	0	656	0	0	0	196	900	0	607	505	938
"Wnt11.Gpc2"	"Wnt11"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	335	467
"Wnt5a.Gpc2"	"Wnt5a"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	43	600	681
"Slit3.Gpc2"	"Slit3"	"Gpc2"	0	0	0	0	0	0	0	0	157	0	391	0	153	527
"Serpinc1.Gpc2"	"Serpinc1"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	452	0	89	479
"Nrg1.Gpc2"	"Nrg1"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	452	44	69	469
"Bmp4.Gpc2"	"Bmp4"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	669	690
"Lefty2.Gpc2"	"Lefty2"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Cntn4.Gpc2"	"Cntn4"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	0	309	99	350
"Bcan.Gpc2"	"Bcan"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Rims1.Gpc2"	"Rims1"	"Gpc2"	0	0	0	0	0	0	0	0	0	0	0	165	0	165
"Gdf2.Gpc2"	"Gdf2"	"Gpc2"	0	0	0	0	0	0	0	0	103	0	0	0	177	230
"Dcn.Gpc2"	"Dcn"	"Gpc2"	0	0	0	0	0	0	0	0	68	900	0	0	143	913
"Col18a1.Gpc2"	"Col18a1"	"Gpc2"	0	0	0	0	0	0	0	0	98	0	0	91	177	266
"Wnt7b.Gpc2"	"Wnt7b"	"Gpc2"	0	0	0	0	0	0	0	0	232	0	0	0	600	680
"Vcan.Gpc2"	"Vcan"	"Gpc2"	0	0	0	0	0	0	0	0	0	900	0	0	142	910
"Igf2.Gpc2"	"Igf2"	"Gpc2"	0	0	0	0	0	0	0	0	100	0	0	0	207	255
"Vegfa.Gpc2"	"Vegfa"	"Gpc2"	0	0	0	0	0	0	0	0	110	0	452	0	67	505
"Wnt3.Vangl1"	"Wnt3"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	97	372	453
"Cdh1.Vangl1"	"Cdh1"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	212	83	246
"Shh.Vangl1"	"Shh"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	158	86	197
"Wnt3a.Vangl1"	"Wnt3a"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	302	372	577
"Wnt2.Vangl1"	"Wnt2"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	59	372	430
"Sema6a.Vangl1"	"Sema6a"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	74	137	166
"Wnt1.Vangl1"	"Wnt1"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	89	372	448
"Dkk1.Vangl1"	"Dkk1"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	219	74	245
"Jag1.Vangl1"	"Jag1"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	161	0	161
"Wnt16.Vangl1"	"Wnt16"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	74	372	439
"Wnt7a.Vangl1"	"Wnt7a"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	164	372	494
"Sfrp1.Vangl1"	"Sfrp1"	"Vangl1"	0	0	0	0	0	0	0	0	116	0	0	136	213	346
"Olfm2.Vangl1"	"Olfm2"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	0	218	218
"Wnt4.Vangl1"	"Wnt4"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	192	372	511
"Fat4.Vangl1"	"Fat4"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	239	216	377
"Gpc3.Vangl1"	"Gpc3"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	53	151	161
"Wnt11.Vangl1"	"Wnt11"	"Vangl1"	0	0	0	0	0	0	0	0	270	0	0	551	220	722
"Wnt5a.Vangl1"	"Wnt5a"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	496	551	782
"Cthrc1.Vangl1"	"Cthrc1"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	0	212	212
"Pth.Vangl1"	"Pth"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	0	189	189
"Sema6d.Vangl1"	"Sema6d"	"Vangl1"	0	0	0	0	0	0	0	0	0	0	0	152	152	250
"Wnt7b.Vangl1"	"Wnt7b"	"Vangl1"	0	0	0	0	0	0	0	0	114	0	0	212	372	523
"App.Lrrc4c"	"App"	"Lrrc4c"	0	0	0	0	0	102	0	0	63	0	0	0	75	153
"Ntn1.Lrrc4c"	"Ntn1"	"Lrrc4c"	0	0	0	0	0	0	0	0	111	0	0	235	0	290
"Hsp90aa1.Lrrc4c"	"Hsp90aa1"	"Lrrc4c"	0	0	0	0	0	0	0	0	197	0	0	0	623	684
"F12.Lrrc4c"	"F12"	"Lrrc4c"	0	0	0	0	0	0	0	0	120	0	0	0	88	163
"Gnb3.Lrrc4c"	"Gnb3"	"Lrrc4c"	0	0	0	0	0	0	0	0	117	0	0	0	330	383
"Hras.Lrrc4c"	"Hras"	"Lrrc4c"	0	66	0	0	0	0	0	0	166	0	0	0	355	453
"Fbn1.Lrrc4c"	"Fbn1"	"Lrrc4c"	0	0	0	0	0	0	0	0	104	0	0	66	74	157
"Il1b.Lrrc4c"	"Il1b"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	237	74	263
"Ltf.Lrrc4c"	"Ltf"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	0	181	181
"Ntng2.Lrrc4c"	"Ntng2"	"Lrrc4c"	0	0	0	0	0	0	0	0	565	0	0	514	515	888
"Nlgn2.Lrrc4c"	"Nlgn2"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	215	108	269
"Gnai2.Lrrc4c"	"Gnai2"	"Lrrc4c"	0	0	0	0	0	0	0	0	213	0	0	0	348	464
"Nlgn3.Lrrc4c"	"Nlgn3"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	257	65	275
"Sema5a.Lrrc4c"	"Sema5a"	"Lrrc4c"	0	0	0	0	0	0	0	0	64	0	0	240	108	310
"Nlgn1.Lrrc4c"	"Nlgn1"	"Lrrc4c"	0	0	0	0	0	147	0	0	0	0	0	0	65	168
"Arf1.Lrrc4c"	"Arf1"	"Lrrc4c"	0	66	0	0	0	0	0	0	116	0	0	0	149	236
"Cntn4.Lrrc4c"	"Cntn4"	"Lrrc4c"	0	0	0	0	0	0	0	0	78	0	0	255	90	320
"Rgma.Lrrc4c"	"Rgma"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	236	0	236
"Fgf12.Lrrc4c"	"Fgf12"	"Lrrc4c"	0	0	0	0	0	173	0	0	0	0	0	0	0	173
"Shank1.Lrrc4c"	"Shank1"	"Lrrc4c"	0	0	0	0	0	0	0	0	113	0	0	0	150	213
"Vcan.Lrrc4c"	"Vcan"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	129	84	168
"Aanat.Lrrc4c"	"Aanat"	"Lrrc4c"	0	0	0	0	0	0	0	0	109	0	0	0	106	169
"Reln.Lrrc4c"	"Reln"	"Lrrc4c"	0	0	0	0	0	0	0	0	0	0	0	97	100	152
"Il16.Nrxn1"	"Il16"	"Nrxn1"	0	0	0	0	0	0	0	0	103	0	0	0	108	165
"Shbg.Nrxn1"	"Shbg"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	0	219	219
"Ntn1.Nrxn1"	"Ntn1"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	128	68	152
"Lamc1.Nrxn1"	"Lamc1"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	0	189	189
"Cel.Nrxn1"	"Cel"	"Nrxn1"	0	0	0	0	0	0	0	0	114	0	0	0	130	196
"Lamc3.Nrxn1"	"Lamc3"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	179	213	326
"Lin7c.Nrxn1"	"Lin7c"	"Nrxn1"	0	0	0	0	0	0	0	550	0	0	0	0	68	562
"Npy.Nrxn1"	"Npy"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	146	68	170
"F10.Nrxn1"	"F10"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	0	338	338
"Rims2.Nrxn1"	"Rims2"	"Nrxn1"	0	0	0	0	0	0	64	0	0	0	0	231	210	381
"Nlgn2.Nrxn1"	"Nlgn2"	"Nrxn1"	0	0	0	0	0	0	0	0	164	800	0	551	512	958
"Lrp1b.Nrxn1"	"Lrp1b"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"Dscam.Nrxn1"	"Dscam"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Nxph3.Nrxn1"	"Nxph3"	"Nrxn1"	0	0	0	0	0	0	0	0	165	0	0	108	177	333
"Nxph1.Nrxn1"	"Nxph1"	"Nrxn1"	0	0	0	0	0	126	0	0	165	0	0	309	108	489
"Nlgn3.Nrxn1"	"Nlgn3"	"Nrxn1"	0	0	0	0	0	0	0	0	374	800	0	751	512	982
"Sema5a.Nrxn1"	"Sema5a"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	253	0	252
"Nlgn1.Nrxn1"	"Nlgn1"	"Nrxn1"	0	0	0	0	0	0	0	0	374	800	0	219	573	952
"Rph3a.Nrxn1"	"Rph3a"	"Nrxn1"	0	0	0	0	0	0	0	0	164	0	0	0	0	163
"Cntn2.Nrxn1"	"Cntn2"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	165	209	311
"Cntn4.Nrxn1"	"Cntn4"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	253	209	383
"Bcan.Nrxn1"	"Bcan"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	260	0	260
"Sytl3.Nrxn1"	"Sytl3"	"Nrxn1"	0	0	0	0	0	0	0	565	63	0	0	0	0	574
"Rims1.Nrxn1"	"Rims1"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	253	93	293
"Fgf12.Nrxn1"	"Fgf12"	"Nrxn1"	0	0	0	0	0	211	0	0	0	0	0	50	0	218
"L1cam.Nrxn1"	"L1cam"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	0	174	173
"Nxph2.Nrxn1"	"Nxph2"	"Nrxn1"	0	0	0	0	0	0	0	0	165	0	0	234	142	403
"Shank1.Nrxn1"	"Shank1"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	418	128	470
"Papln.Nrxn1"	"Papln"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	0	182	181
"Reln.Nrxn1"	"Reln"	"Nrxn1"	0	0	0	0	0	0	0	0	0	0	0	204	74	231
"Wnt3.Acvr2b"	"Wnt3"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	70	207	230
"Fgf23.Acvr2b"	"Fgf23"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	538	538
"Fgf6.Acvr2b"	"Fgf6"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	57	538	546
"Col1a1.Acvr2b"	"Col1a1"	"Acvr2b"	0	0	0	0	0	0	0	0	65	0	0	89	83	150
"Ltbp1.Acvr2b"	"Ltbp1"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	47	180	185
"Ace.Acvr2b"	"Ace"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	190	0	190
"Bmp8b.Acvr2b"	"Bmp8b"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	257	220	418
"Tgfb1.Acvr2b"	"Tgfb1"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	219	220	389
"Shh.Acvr2b"	"Shh"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	176	704	746
"Tgfb3.Acvr2b"	"Tgfb3"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	225	220	393
"Bmp7.Acvr2b"	"Bmp7"	"Acvr2b"	0	0	0	0	0	0	0	0	270	0	0	633	598	883
"Wnt3a.Acvr2b"	"Wnt3a"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	136	207	285
"Wnt2.Acvr2b"	"Wnt2"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	207	207
"Bmp5.Acvr2b"	"Bmp5"	"Acvr2b"	0	0	0	0	0	0	0	0	197	0	0	514	582	822
"Gdf9.Acvr2b"	"Gdf9"	"Acvr2b"	0	0	0	0	0	0	0	0	119	0	0	285	220	465
"Csf2.Acvr2b"	"Csf2"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	373	373
"Ctgf.Acvr2b"	"Ctgf"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	369	61	0	382
"Fgf18.Acvr2b"	"Fgf18"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	85	538	560
"Fgf22.Acvr2b"	"Fgf22"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	538	538
"Hsp90aa1.Acvr2b"	"Hsp90aa1"	"Acvr2b"	0	0	0	0	0	0	0	0	614	0	0	47	207	682
"Fgf10.Acvr2b"	"Fgf10"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	178	538	604
"Fst.Acvr2b"	"Fst"	"Acvr2b"	0	0	0	0	0	0	0	0	104	0	421	0	483	708
"Fgf9.Acvr2b"	"Fgf9"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	127	662	692
"Fgf17.Acvr2b"	"Fgf17"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	538	538
"Wnt1.Acvr2b"	"Wnt1"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	73	207	233
"Dhh.Acvr2b"	"Dhh"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	66	538	550
"Bmp15.Acvr2b"	"Bmp15"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	216	220	386
"Dkk1.Acvr2b"	"Dkk1"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	150	68	173
"Fgf8.Acvr2b"	"Fgf8"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	287	538	657
"Gdf11.Acvr2b"	"Gdf11"	"Acvr2b"	0	0	0	0	0	0	0	490	186	0	0	648	452	909
"Inhbc.Acvr2b"	"Inhbc"	"Acvr2b"	0	0	0	0	0	0	0	0	164	800	0	141	220	872
"Mstn.Acvr2b"	"Mstn"	"Acvr2b"	0	0	0	0	0	0	0	565	445	0	0	824	452	973
"Serpine2.Acvr2b"	"Serpine2"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"Fshb.Acvr2b"	"Fshb"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"F2.Acvr2b"	"F2"	"Acvr2b"	0	0	0	0	0	0	0	0	64	0	0	86	100	162
"Bmp2.Acvr2b"	"Bmp2"	"Acvr2b"	0	0	0	0	0	0	0	0	723	900	0	203	659	991
"Il1b.Acvr2b"	"Il1b"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	378	378
"Bmp3.Acvr2b"	"Bmp3"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	339	602	736
"Fgf5.Acvr2b"	"Fgf5"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	48	538	542
"Wnt16.Acvr2b"	"Wnt16"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	207	207
"Bmp10.Acvr2b"	"Bmp10"	"Acvr2b"	0	0	0	0	0	0	0	0	253	0	435	470	424	853
"Wnt7a.Acvr2b"	"Wnt7a"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	96	207	252
"Fgf21.Acvr2b"	"Fgf21"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	48	538	542
"Fgf15.Acvr2b"	"Fgf15"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	52	538	544
"Fgf13.Acvr2b"	"Fgf13"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	538	538
"Fgf16.Acvr2b"	"Fgf16"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	662	662
"Tnfsf13b.Acvr2b"	"Tnfsf13b"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	180	179
"Fgf20.Acvr2b"	"Fgf20"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	0	662	662
"Tdgf1.Acvr2b"	"Tdgf1"	"Acvr2b"	0	0	0	0	0	0	0	565	0	900	0	538	0	978
"Wnt4.Acvr2b"	"Wnt4"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	178	207	320
"Fgf2.Acvr2b"	"Fgf2"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	222	538	626
"Gdf7.Acvr2b"	"Gdf7"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	331	220	476
"Serpine1.Acvr2b"	"Serpine1"	"Acvr2b"	0	0	0	0	0	0	0	0	0	0	0	177	68	200
"Nodal.Acvr2b"	"Nodal"	"Acvr2b"	0	0	0	0	0	0	0	0	78	900	0	471	220	956
"Inha.Acvr2b"	"Inha"	"Acvr2b"	0	0	0	0	0	0	0	0	118	0	0	270	220	453
"Amh.Acvr2b"	"Amh"	"Acvr2b"	0	0	0	0	0	0	0	0	78	0	0	323	220	470
